Avenatti just issued a direct challenge to Trump and leveled him with three personal insults https://t.co/PpEtjskST6 via @anteksiler,[],ciel225,225ds
"He’s right. It is very dangerous for CERTAIN men. You know, rapists. Like trump.",[],lbutlr,Soviet States of Trumpanistan
"RT @psychdr100: Some say I am going too far accusing Trump of being high on drugs today. Oh, allow me this retort.   https://t.co/FGmGWFa0Jw",[],grayan12,Cyprus
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Drigo_47,
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],Herondaleing,Earth 616
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],happychicken918,"Sapulpa, OK"
RT @BuckSexton: And...wait for it...senate Democrats are now saying these fake smears against Kavanaugh are GOP false flags! https://t.co/Y…,[],Riponite,"California, USA"
RT @JohnJHarwood: Trump says Chinese leaders respect his “very large brain”,[],jvchuatico,
RT @CBCAlerts: Ford CEO James Hackett says Trump administration's steel and aluminum tariffs 'took about $1 billion in profit from us.' Add…,[],AlurasStudioVT,
RT @DinGer06499385: Bring on the red wave!! #WWG1WGA #QAnon #MAGA #WalkAway #RT https://t.co/9k53ka6vVj,"['WWG1WGA', 'QAnon', 'MAGA', 'WalkAway', 'RT']",beldandolo,Sunny Coast
This crap being spit from Trump's mouth is another sign of pure dementia.  Checking with Sean Hannity is no better… https://t.co/EQT0FWduxT,[],democraticbear,"Palm Beach County, Florida"
RT @SiddonsDan: KAVANAUGH RESPONDS: Donald Trump's Supreme Court nominee slams new allegations against him as 'ridiculous' and from the 'Tw…,[],bustacaptx,
"@LindseyGrahamSC Are you serious? 

You know your boy Trump had sex with that porn star. 

You know your buddies an… https://t.co/M9Uu8jwab8",[],Riverdeboz,"Katy, TX"
"Seth Meyers: If Michael Avenetti Was Such a Low Life, Trump Would've Hired Him https://t.co/1GPIO9tZ3I https://t.co/krJJT6OCJL",[],tvshows,"Brooklyn, NY"
"@AKMark1 @yojudenz It is high time every Republican, every Trump supporter, anyone who believes in America was woke… https://t.co/WMI1cxvuoa",[],powerglobalus,"Sydney, New South Wales"
RT @SenSanders: Trump and Judge Kavanaugh have two options. Trump can withdraw Judge Kavanaugh's nomination. Or Kavanaugh himself can call…,[],awakenchi1,"Hovedstaden, Danmark"
"RT @DGComedy: Trump: ‘These women were paid to say bad things about me.’ 

Actually YOU paid them $130k NOT to say bad things about you and…",[],LikeSeriousDude,
"RT @BasedPoland: This is probably what Donald #Trump did after coming home from his anti-globalist speech in the #UnitedNations🙂🙂🙂

#Americ…","['Trump', 'UnitedNations']",Wojtek93401130,"Lower Silesia, Poland"
Oh hell no,[],dismisstrump,
"RT @eyokley: NEW #KAVANAUGH POLL: 
• Net support for Supreme Court nominee dropped 18 points among GOP women.
• @realDonaldTrump approval f…",['KAVANAUGH'],sunsong23,Cyberspace
RT @Alyssa_Milano: This Trump press conference is the weirdest thing I’ve ever seen. It’s not that I disagree with what he’s saying. It’s t…,[],pj_hbr,Australia
"RT @Mikel_Jollett: Trump just said 52% of women voted for him. 

THAT IS A LIE.

52% of WHITE WOMEN voted for Trump.

Only 42% of ALL women…",[],TheFinestZach,"Hillsboro, OR"
Republicans weighing in on Trump’s unhinged/pathetic/incoherent presser https://t.co/Z9jPDTIs9x,[],RelevantThinker,"Maine, USA"
"RT @AaronBlake: Fox's Twitter account clipped what Trump said immediately before AND immediately after the laughter.

The laughter appears…",[],thefnorder,"Maddog, TX"
"RT @chrislhayes: Trump on today's allegation that Kavanaugh and Judge were present at a party in which a woman says she was raped: ""A real…",[],gwenedavies,
"RT @AC360: “Enough… I don’t get invited on here to be called out by you like this. This is inappropriate.”

Former Trump aide @MichaelRCapu…",[],EraseRewind1,
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],RichiShah3,
"RT @cartoonmovement: Trump at the UN: building walls instead of bridges. Today's cartoon by @emadhajjaj:
https://t.co/EBhDkNPsjK https://t.…",[],AlanJMitchell_,
RT @StephenKing: Trump’s news conference is like listening to a nut calling in to a radio sports talk show.,[],boombara,Bahrain
"RT @Savetheplanetxo: This is a transcript, of sorts, by @ddale8, of the King of Crazytown at his Press Conference today. He rambled, he lie…",[],48Gailschwerdt,"Cape Coral, FL"
"RT @DGComedy: Trump: ‘These women were paid to say bad things about me.’ 

Actually YOU paid them $130k NOT to say bad things about you and…",[],catherine_v423,
RT @NBCNews: 60 Second Fact Check: President Trump is taking credit for the booming economy. @NBCNews reporter @janestreet looks at when th…,[],Oli1Tita,
RT @LindaWarriorGal: @freenaynow Yes TY Darrel Q n Plan N Trump N Sessions TRUST https://t.co/PmUihYzrlf,[],karoolatas,"Barcelona, England"
RT @PalmerReport: The most shocking part of Donald Trump’s press conference was finding out that when he kept ranting about “Mr. Pillsbury”…,[],ChrisCraddock5,
"RT @fawfulfan: ""That Blumenthal guy"" is a former Marine, Yale Law graduate, and U.S. Attorney who has done volunteer legal work for civil r…",[],StayWokepeeps,World
"RT @FiveRights: To sum up
Two groups of Trump haters:
1. The manipulators (deep state, DemTV, Google, soc media, celebs)
2. The impressiona…",[],utopiaisnotreal,
"RT @eyokley: NEW #KAVANAUGH POLL: 
• Net support for Supreme Court nominee dropped 18 points among GOP women.
• @realDonaldTrump approval f…",['KAVANAUGH'],ColleenKilwort1,Marlborough NZ
RT @SenSanders: Trump and Judge Kavanaugh have two options. Trump can withdraw Judge Kavanaugh's nomination. Or Kavanaugh himself can call…,[],tga_tgoodfellow,
"RT @guypbenson: Ahem. 

Democratic operative &amp; former senior aide to Schumer says derailing Kavanaugh is step one in our ""very complicated""…",[],AtlantaPopRock,7WT
"RT @powerglobalus: @TheScoop_US @SBelle1950 It is high time every Republican, every Trump supporter, anyone who believes in America was wok…",[],teneg01,"Texas, USA"
"RT @TheDemCoalition: Here is @Funder’s exclusive interview with Michael Avenatti, where he calls Donald Trump a “cruel and unusual presiden…",[],healthyforT,Kansas
RT @MichaelAvenatti: Trump is a moron. He knows nothing about me or my client. He is trying to divert attention away from Julie as a smokes…,[],manric540,
RT @unseen1_unseen: Anyone else notice that Trump was pushing the hearings tomorrow as must watch? He even said he was going to postpone th…,[],NancyMansour20,
Such a good point after #Trump described the brave women as “cons” who have come forth w/similar stories about Supr… https://t.co/a4gm7J1xEG,['Trump'],SunshineJoanie,
"Dairy is 0.1% of trade between Canada and U.S.
The U.S. sells 5 times more dairy into Canada than the other way.
Wi… https://t.co/YLq4J72Ev0",[],LackawannaFrob1,
"RT @Gianlui91580067: Trump at UN: World Must Isolate Iran's 'Chaos, Death, and Destruction' | United with Israel https://t.co/PN1OBXfgpI",[],GinnCatherine,"Tucson, AZ"
"RT @EdKrassen: If these sexual assault allegations aren't true, why the hell isn't Brett Kavanaugh filing a defamation lawsuit against all…",[],mmjunkie,"Oregon, USA"
"RT @aliamjadrizvi: John Mulaney’s “horse in a hospital” bit about the Trump presidency is possibly the best of the year.

Congrats on a wel…",[],Alenyikov,"San Francisco, CA"
"RT @Nate_McMurray: “""Can you imagine being in office as long as he has and instead of talking about what he has done for people in this reg…",[],IrishLass2522,"Lake View, NY"
Trump’s tariffs are a necessary defense against China: Peter Navarro https://t.co/vu4abg84UI via @YouTube,[],drofdem,
"RT @mike_Zollo: The left wants us to believe that Brett Kavanaugh is a sexual predator. But, a sexual predator who only abuses women when h…",[],Nancy65342873,
RT @kylegriffin1: All 10 Senate Judiciary Democrats to Trump: Withdraw Kavanaugh's nomination or direct the FBI to re-open its investigatio…,[],ElleOw98,oz
RT @GulBukhari: Pakistan Foreign Minister caught lying again. White House states President Trump merely shook hands at Qureshi’s claims of…,[],saeed_farrukh,
"RT @Liz_Wheeler: Kavanaugh's interview (under penalty of perjury) with Committee staff. 

Particularly worth noting: the person accusing Ka…",[],gardenmastering,
@EdKrassen @NBCNews One of Trump's finest !!!! 🙄,[],gill_mcmahon,"The Wirral, England"
"RT @WhiteHouse: This afternoon, President Trump participated in a bilateral meeting with Prime Minister Abe. 🇺🇸🇯🇵 https://t.co/PvSINQY7yq",[],RichiShah3,
RT @Martina: How many women have to say the same thing to be believed over the word of one man? Bill Cosby- dozens. trump-19 is not enough.…,[],Karsten75dk,"Midtjylland, Danmark"
RT @Tulletilsynet: It takes a special talent to set yourself up this well for a smackdown from the God-damned Communist Party of China http…,[],goldenp11462989,United Kingdom
"RT @KirstenPowers: Yes, I called out his victim blaming and he lost it. https://t.co/MiVJKn4Wti",[],tennismobes,
"RT @thedailybeast: CBS News’ Weijia Jang began to ask Trump a question, but he cut her off—a theme that continued with most of the female r…",[],helenjmiles9,
@FoxNews @FoxFriendsFirst Trump is known as a sticky bucketful of repellent pony pus,[],TrumpIsKnownAs,1600 Pennsylvania Hellscape
"RT @i_d_g_a_f_ok: 275,000 people really thought this Dorito looking cunt was gonna jump on a rescue boat with a nice suit to help somebody…",[],mongravity,mx wjsn tbz loona
"RT @PalmerReport: Donald Trump's day so far:

- Holds insane press conference
- Attacks George Washington
- Tells female reporter to ""sit d…",[],FlippingUpset,
RT @Alyssa_Milano: This Trump press conference is the weirdest thing I’ve ever seen. It’s not that I disagree with what he’s saying. It’s t…,[],TonyaDiNolfi,"Sharpsburg, Md "
"RT @KaivanShroff: I cannot imagine what survivors of sexual assault go through every day that Donald Trump remains in the Oval Office. 

He…",[],datonewriter,Earth🌎
"“That  mere touch of him said it all ...”
#Pak #US #UNGA","['Pak', 'US', 'UNGA']",ay_yunis,
RT @dup_online: Imagine mocking your government's warnings about the risks of Brexit because it conflicts with the fiction inside your pers…,[],scribb,"Bad Wildbad, Deutschland"
"RT @nyinvesting: How about that 2 of the #Kavanaugh accusers have both had Debra Katz as their lawyer. What an interesting ""coincidence."" #…",['Kavanaugh'],Bellajane127,Trump Nation
"@Pretzlogic @zerohedge 😀 Two yeas back, #Merkel was the new world leader, then last year it was #Xi - champion of f… https://t.co/kkWnZuRhsh","['Merkel', 'Xi']",NanaInThames,London
RT @MichaelAvenatti: Trump pretends he is a tough guy. He is nothing of the kind. He grew up spoiled with a silver spoon in his mouth and a…,[],mandsandy1,"Surf City, CA"
"RT @Cernovich: I had started to say that Trump’s rhetoric about the media was too heated. 

After this week, I’ll never say that again.",[],pam_baldridge,"Ohio, USA"
"Libby Schaaf, Oakland's anti-Trump, anti-ICE mayor, facing ... https://t.co/5sXqad1JVM https://t.co/rVztepyybw Cont… https://t.co/Ag6ljgKadX",[],WestLakeLegalGr,"Sterling, VA"
"RT @TravisAllen02: Just when you think the world was done laughing at us, Trump just gave a press conference where he said he has a ""very,…",[],BarbAdams66,
@SafetyPinDaily stick it up the moron trump,[],gilesblue0,Australia
"RT @funder: After watching that Trump press conference, I have one thing to say. Good luck in November, Republicans.",[],healthyforT,Kansas
"RT @ananavarro: In a normal world, there should be a medical team waiting to transport Trump to the psych ward after the kind of behavior w…",[],dtjenkins1261,United States
A day that will resonate in history https://t.co/ZnSAd2TH0H,[],PCGTT,
"RT @jeremyscahill: After that absolutely insane Trump press conference, this can help cleanse your brain: Noam Chomsky on the state of the…",[],dedalus1919,"Vienna, Austria"
"RT @Ezra_Caraveo: trump: I've done more in two years than any president in history!

The UN today: https://t.co/eIn5I0PDYU",[],licetteee,
RT @CattHarmony: HHS cutting ties with aborted baby part supplier is a great start. Now we need Trump to keep his campaign promise and #Def…,[],di_plora,Here
"RT @WhiteHouse: Earlier today, President Trump participated in a bilateral meeting with Prime Minister @netanyahu of Israel. 🇺🇸🇮🇱 https://t…",[],RichiShah3,
"RT @FMoniteau: Another day, another Trump cultist caught associating with known white supremacists.

#RudyGiuliani #TheResistance #MAGA #Tr…","['RudyGiuliani', 'TheResistance', 'MAGA']",cabrobst,
"RT @Realwoman4Trump: @KTHopkins I had 12,000 followers Twitter suspended my account because I insulted a foul mouth woman in Hollywood Chel…",[],Freemay2323,"Temecula, CA"
Ford CEO Says Trump Metals Tariffs Took $1 Billion of Profit https://t.co/xD6QiPMSps,[],UVXR,"Atizapán de Zaragoza, México"
"@JavierBlas Can this be related to Trump's recent demands for lower oil prices, or is it part of the original plan/… https://t.co/NqksNiWdFh",[],Jaafar_Mansoor,كوكب الأرض Planet Earth
RT @MichaelAvenatti: If the criminal Michael Cohen who is a legal idiot and who @realDoanldTramp employed for over 10 yrs is a first rate l…,[],ShortArmOtheLaw,
Trump would 'prefer' to keep top official in Russia probe as president set for Rod Rosenstein showdown https://t.co/SqgxgQT4rl,[],RussianInsight,Russia
RT @WhiteHouse: President Trump and Prime Minister Theresa May met for a bilateral meeting in New York 🇺🇸 🇬🇧 https://t.co/VdJztUmD9T,[],Halkett,
"RT @inittowinit007: 💯 🔥🔥  WATCHING  🔥🔥  💯
 🔥THE DEMOCRATIC PARTY🔥
         🔥🔥🔥FALL🔥🔥🔥
           💯🚂 ISN’T IT 🚂💯
              💗BEAUTIFUL💓…",[],teneg01,"Texas, USA"
"RT @tonyschwartz: I am struck by how many powerful people — most but not all men — have been outed for behavior that is criminal, indefensi…",[],ohdohz,
RT @Redpainter1: The only reason the GOP and Trump are clinging to Kavanaugh so tightly is because they made some deal with someone - Putin…,[],TonyIsntHere,"Bury, Lancashire, UK."
I liked a @YouTube video https://t.co/YmzFnXkcHo 10 of Donald Trump’s Business That Completely Failed,[],Matchfyre,Australia Melbourne
Trump is  okay but a little fucked when it comes to  stricken by nodes but like not as a joke,[],Gripgebot,Pure Anguish 
Trump explicitly backs independent Palestinian state for 1st time https://t.co/67wpXiwhaC,[],RubatiRabbit,Singapore
Wow. This gets pretty intense.,[],dea3dmz,New York
"RT @PalmerReport: Donald Trump's day so far:

- Holds insane press conference
- Attacks George Washington
- Tells female reporter to ""sit d…",[],Susemgf,
@MaryEll06877613 @GlendaLeeParent @krassenstein What is he doing?? Have you been asleep under a rock?? You really n… https://t.co/fAT90Ru7Me,[],Jerseyshore06,New Jersey
The strangest moments from Donald Trump's UN press conference – video https://t.co/kxXGTEM1Er,[],PedroRodriguezW,Madrid-Washington D.C.
"RT @MarkDice: Republicans, mark your calendars and get out and vote in the Midterm Election on November 6th if you're sick of these degener…",[],suzanne54,Ohio
There was never a request by the PM to meet with Trump.  More lies from @realDonaldTrump . No wonder the entire wor… https://t.co/OuhE54o24R,[],GeoffGWilson,"Halifax, NS, Canada"
"RT @JuddLegum: 1. Trump says ""four or five"" women accused him of sexual assault during the campaign. 

That's wrong. 

There were at least…",[],aero06janice,"Knoxville, Tn"
RT @Ian56789: Bolivia's President Evo Morales just read out a history lesson on US Interventions &amp; Regime Changes since the CIA's 1953 Coup…,[],jimdave2012,Nigeria
RT @kb_maga: Your obsession with child rape is depraved. Your level of self-admiration takes psychopathy to a level beyond narcissism. Ther…,[],kimbers671,North Idaho
"RT @aliamjadrizvi: John Mulaney’s “horse in a hospital” bit about the Trump presidency is possibly the best of the year.

Congrats on a wel…",[],leleju360,
@ananavarro Except they already made their decision..it doesn’t matter either way. They don’t care if he’s guilty o… https://t.co/wvZIKnT3uW,[],shareitarie10,"Iowa, USA"
"RT @RealDavidHogg: All the nasty things you said about MY President @realDonaldTrump, I hope he never talks with you @davidhogg111.  If he…",[],BethStoneking,"Indianapolis, IN"
RT @SiddonsDan: KAVANAUGH RESPONDS: Donald Trump's Supreme Court nominee slams new allegations against him as 'ridiculous' and from the 'Tw…,[],Chrisconsrv1776,"Upstate, NY"
RT @SarahPalinUSA: Watch: Trump's Speech To The United Nations Might Have Been His Best Yet https://t.co/nsUcHKHBh9,[],glenn_bilyeu,
"RT @Blog1600Penn: Interessanter Beitrag: ""If #Kavanaugh is confirmed, any of these 13 cases could end Roe v. Wade"" https://t.co/ixhuTLxk63…",['Kavanaugh'],HannesHanath,Berlin 
"RT @aravosis: 1. Not a traitor. 
2. More handsome.
3. No sexual assault.
4. Not a friend of nazis or pedophiles.
5. Not a racist, sexist, o…",[],dancingdog27,🌈🌈Somewhere over the Rainbow🌈🌈
"RT @ddale8: Trump lies again that Obama said he was ""ready to go to war"" with North Korea, this time adding for the first time, ""You know h…",[],pascoe_rich,Waterloo
RT @StephenKing: I believe I just heard Trump say (by implication) that he felt getting Roy Moore in the Senate was more important than hol…,[],jellybelly185,
RT @RobertPicardo: Always a good day when “falsehoods” come in second to “bluster” — and “insults” trail them both!  https://t.co/KYsCSh8z0U,[],jrlaredo,
"RT @kevinroose: A photoshopped picture depicting Trump rescuing people during Hurricane Florence has been shared 275,000 times on Facebook.…",[],mohdjamalfaiz,
@SonnyUndercover @MichaelAvenatti @realDonaldTrump @ChuckGrassley @LindseyGrahamSC Guess you missed the part about… https://t.co/4dptdbWQEU,[],shelibeli007,"Watertown, NY"
"RT @SethAbramson: TRUMP (at his presser): ""These are all false—to me—accusations....in certain cases even the media agrees with that.""

The…",[],kvltrede,
"Trump Meets Netanyahu, Endorses 2-State Solution https://t.co/FpSHXC0UWm",[],chiknm,New Orleans
"RT @TravisAllen02: Dear World,

On behalf of the United States, I sincerely apologize for President Trump’s speech at the UN, and his claim…",[],noreencrayton,NYC
"RT @ananavarro: In a normal world, there should be a medical team waiting to transport Trump to the psych ward after the kind of behavior w…",[],lleacampbell,"Pennsylvania, USA"
"RT @B_D_Frazier: @MattxRed @ReporterPhoenix .@DonaldJTrumpJr He still doesn't love you Donnie Jr.. ""How can you say you love us? You don't…",[],StellaWee2018,
"RT @mike_Zollo: I am disgusted, repulsed, and pissed off at the way Jim Acosta and these third rate liberal reporters treat President Trump…",[],574LK3R_9,"Washington, DC"
"RT @keithboykin: Things Trump Said:

1. Kavanaugh charges are ""big fat con job.""

2. George Washington had allegations against him.

3. ""Pr…",[],WarnerBrosUrban,NY - LA - ATL
RT @MichaelAvenatti: Trump doesn’t even know anything about my background. Knows nothing about my history of over $1 Billion in verdicts an…,[],maryjan914,United States
"RT @adriandt31: Trump Trolls Dems
Into Attacking George Washington in Epic Solo Presser

@POTUS held press conference
on Wed evening &amp; abso…",[],DGPurser,"Marietta, GA"
RT @SusanCalman: Wonderful stand up. https://t.co/wEpOMx6dqM,[],Smallest_of_all,"With a dog, by the sea."
RT @DesignationSix: Republicans have an STD. Stupid Trump Disorder.,[],Howy2012,"Wisconsin, USA"
RT @PamelaFalk: Human rights and aid groups alarmed by Trump's UN address https://t.co/KNWvwkTCN4,[],markscogan,"Osaka-fu, Japan"
"RT @ananavarro: If you’re a man on tv trying to defend someone from allegations of sexual assault on a woman, it does not help your case to…",[],lesko_susan,
"RT @ThomasWictor: So what?

The UN is mostly Third World cretins happy to be in a building with running water.

This can laugh all they wan…",[],CountSilvius,
"RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of natio…",[],RichiShah3,
RT @Salon: Trump’s Space Force: To boldly go nowhere? https://t.co/EeaQ441b1T,[],thatslife213,"New York, NY"
"RT @AlanDersh: Judge for yourselves who is being more objective and who more partisan.
https://t.co/3jIJ0Fh6tQ https://t.co/diebLf2Bip",[],Realpersonpltcs,liberal hell
RT @RawStory: BUSTED: Trump official tasked with anti-discrimination policy caught using the N-word in secret blog post https://t.co/tLiIaj…,[],WickedOutlaw,Wherever I happen to be.
"RT @cspanwj: ICYMI: @TheAtlantic's @SCClemons gave us his take on Pres. Trump's #UNGA speech: ""As far as this administration is concerned,…",['UNGA'],Hazam_13,
"RT @AmbassadorRice: Trump’s America: Reckless, Alone and Ridiculed https://t.co/08smaVQFgE",[],IamLeoAries,"North Carolina, USA"
How #PoliticalCorrectness on the left is boosting Trump's appeal: a French take.,['PoliticalCorrectness'],MxSba,"Paris, London, Munich, Berlin,"
RT @KristenClarkeJD: The constitution is clear. The President nominates and the Senate provides advice and consent on nominees for #SCOTUS.…,['SCOTUS'],RockChickUSA,
Chris Tucker Can Do Spot On Donald Trump Impression! | Good Morning Britain https://t.co/pZpql2aVBz via @YouTube,[],Mucachi,
"Predictions for today:

&gt; Kavanaugh voted in

&gt; fratbros that came forward high fiving outside screaming “would ray… https://t.co/BFbpzbCQQm",[],DonShillvio,
RT @grizzlemeister: No dice Dianne! Your false scenario of smearing a highly qualified &amp; respectable judge like Kavanaugh is failing. Kavan…,[],hkristi3265,"West Jordan, UT"
"RT @NeonRetroGames: @wrestlemepod Fucks sake, I’ve got Vince singing ‘Stand Back’ in my head now. Reckon this whole video is Donald Trump’s…",[],wrestlemepod,"London, England"
Trump On Rosenstein And Kavanaugh https://t.co/jm5NnB1mKn,[],chiknm,New Orleans
RT @MustangGirl3: President Trump refers to NYT as “a paper I once loved.” https://t.co/nhAbWQsFJv,[],Queen_Puabi,United States
"⁦@MichaelAvenatti⁩ like Eliz. Warren, has taken up residence somewhere in Trump’s nervous system, like a small pred… https://t.co/WjAV2PtPOj",[],VirginiaLady16,America
"President Trump cites China's respect for his 'very, very large brain' https://t.co/rZsqQn7225",[],marketstocknews,I trade with DEGIRO. Receive 20 Euro and start as well.
RT @WillBlackWriter: My neurologist friend and forensic psychiatrist friend argue over whether dementia or psychopathy are the more signifi…,[],petebestuk,Devon. EX15 3BS
"RT @Liz_Wheeler: 1st accuser: ""The burden of proof is not on me.""

2nd accuser: ""Uhhh I don't actually know if it was Kavanaugh.""

3rd accu…",[],VoteforTrump45,
"RT @RachelRileyRR: Following in the hallowed footsteps of Donald Trump and Rod Stewart... I’m helping with a cup draw! Specifically, the @C…",[],spoonywan,"Southampton, UK"
"RT @mommamia1217: Is anyone watching Trump speaking at the United Nations right now? Is it me, or is he slurring his words???",[],Lurvetufsa,
"Trump says leaders at UN laughed with him, not at him: 'We had fun' https://t.co/RHqQx3T8Fr --like it or not",[],mythmanjay,"Rambling Acres, Oklahoma OKC"
"RT @powerglobalus: @MichaelDelauzon It is high time every Republican, every Trump supporter, anyone who believes in America was woke to who…",[],powerglobalus,"Sydney, New South Wales"
"RT @MSignorile: I was on the air and we went to the Trump presser live, so just reflecting on it now.

I think we witnessed perhaps in the…",[],GeminijlwWilson,"Harrisburg, Pa"
"President Trump responds to UN officials laughing at his speech, discusses… https://t.co/ysPLu3W1Rj --like it or not",[],mythmanjay,"Rambling Acres, Oklahoma OKC"
RT @joncoopertweets: Our entire nation feels John Kelly’s pain during Trump’s incoherent press conference. https://t.co/hwjBMxCqXI,[],Movieman2010,"Las Vegas, NV"
RT @Amy_Siskind: Trump’s deteriorating mental health is no longer funny.,[],dtjenkins1261,United States
"RT @Stonekettle: THIS is your legacy, Shitbird. Whatever you accomplished as a General, whatever honor, whatever dignity, it's all gone, al…",[],lleacampbell,"Pennsylvania, USA"
"RT @Liz_Wheeler: Kavanaugh's interview (under penalty of perjury) with Committee staff. 

Particularly worth noting: the person accusing Ka…",[],GmichaelHobbs,"Albuquerque, NM"
"RT @Pink_About_it: Spoiler alert:

Trump is still Hillary's president 

😁",[],billyyeagle1969,"Pekin, IL"
"RT @kevinroose: A photoshopped picture depicting Trump rescuing people during Hurricane Florence has been shared 275,000 times on Facebook.…",[],graygnarl,"Maryland, USA"
"Trump: Diplomats weren't laughing at me, they were laughing with me https://t.co/LcPtl6zcjf --like it or not",[],mythmanjay,"Rambling Acres, Oklahoma OKC"
RT @kylegriffin1: The Daily Beast reports that there is palpable fear that the party's base will turn on Republicans should the Kavanaugh n…,[],Pammie2Pg,"New Bern, NC"
RT @Acosta: At UN Security Council Trump accuses China of attempting to meddle in midterms.,[],MsTED8,
"Defending Kavanaugh, Trump laments #MeToo as ‘very dangerous’ for powerful men
https://t.co/lEMf3CIb07",['MeToo'],MYOS4,
RT @robroy109: @Tlcusa1 @Springbaby777 @Tonykharouf @Russ1scott @robursylvestris @Scripteladora @Never_Again_UK_ @twaldman @alan_emet @Doha…,[],alan_emet,
RT @BrookeKilpatri5: @howardfineman @realDonaldTrump Have you seen the clip of Jared as trump came off the stage?  Jared looked quite shock…,[],6bottoms,
"RT @KirstenPowers: Yes, I called out his victim blaming and he lost it. https://t.co/MiVJKn4Wti",[],DCwine1,Washington DC
"RT @Politidope: This footage of a Trump supporter telling her daughters on @MSNBC that guys groping them at 18 is ""no big deal"" has me sick…",[],DeborahSharp20,"Fruit Cove, FL"
RT @j_smith_7: Someone switched RACE TO RAPE and it worked. #WALKAWAY https://t.co/qjPzlezC9Y,['WALKAWAY'],mikeandersonsr,USA
"RT @Robert_E_Kelly: Yes, one of Trump's worst N Korea go-to lines. There is no indication that Obama was about to start a war. There were s…",[],eileenent,"Lancashire, England"
"RT @MarkSKrikorian: So what happened to ""I will never sign another bill like this again""? https://t.co/bYJ1Bqeaqd",[],cpindc,
"RT @kenolin1: If indeed the women are falsely accusing Kavanaugh of sexual assault, &amp; @MichaelAvenatti-a fierce opponent of Trump-is a part…",[],austinepowers,
RT @RogueFirstLady: New GOP standard: Him not a Bill Cosby. https://t.co/BR77mSTzEQ,[],SarcasticAssass,
"RT @guypbenson: Ahem. 

Democratic operative &amp; former senior aide to Schumer says derailing Kavanaugh is step one in our ""very complicated""…",[],crgcraiggolf,
"RT @CNNTonight: ""I think the President has zero credibility, especially when it comes to his opinion of lawyers."" - Michael Avenatti respon…",[],GaylaAnnette,United States
"TRUMP named Oct 4, bring YOUR Bible to school day, I hope schools are filled w/Bibles + Torahs, Talmuds, Qurans, Gu… https://t.co/OZT23RM6u1",[],MichaelHurley2,"Maggie Valley, NC"
"RT @_ImperatorRex_: 14. Look, maybe it's my constant, nerd-like analysis of this historic figure, but once you see Trump's genius, you can'…",[],Dangalluzzo1,
"RT @SaysHummingbird: Jeffrey Toobin SLAMS GOP ‘cowards’ like Jeff Flake — who bash Trump but always vote for his agenda

RT if you agree th…",[],sfhippie,California
"Nikki wants the press to lie? Pres lies daily, praises dictators and can barely focus for one sentence",[],TNKABTIT,"San Francisco, CA"
"RT @VP: The United States of America is proud to stand with Israel and her people, as allies and cherished friends. Under @POTUS Trump, we…",[],Susanjo34441302,North Carolina
"RT @BlogAlba: This is ABSOLUTELY BRILLIANT.

Please watch this.  Please retweet the hell out of this.

FACT - An I-Phone would be a better…",[],BrechinYes2,"Angus, Scotland"
"RT @JesseKellyDC: Back in the 2016 primary when I was stumping hard for Cruz, I used to laugh at Trump’s fans who said Trump is exactly wha…",[],missi51,
"RT @Mutnodjmet: @ThomasWictor @drawandstrike I believe this was planned by Trump, so there would never again be a Roy Moore.  New item for…",[],TennFirefly,
"RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism, the importance of natio…",[],Trumponly,
@Patriot_M1A @marklevinshow @realDonaldTrump Kavanaugh is closely aligned with Anthony Kennedy which means he may h… https://t.co/wDgGXHyscZ,[],cindy_uzzell,"Florida, USA"
RT @JohnJHarwood: Trump says Chinese leaders respect his “very large brain”,[],DarkerMatrix,The Collective Unconscious
RT @TheOnion: Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money https://t.co/rfeD31a5Xe https://t.co/aXuzPfOeDr,[],faab64,France
RT @rolandsmartin: Yea @realDonaldTrump. George Washington had a bad past. HE WAS A SLAVE OWNER and had no issue in believing in the degrad…,[],Sooths4yer,Arkansas
Reminder to stop believing these political polls and get out and vote. Most polls had Hillary winning over Trump by… https://t.co/LOlHYJTEN5,[],jookmale2003,What use to be America.  RnVja
"RT @DGComedy: Trump: ‘These women were paid to say bad things about me.’ 

Actually YOU paid them $130k NOT to say bad things about you and…",[],GeekyGracada,"Edison, NJ"
"RT @MingGao26: HAHA, the lummox trump thinks he will win a twitter 'flame war' against avanatti.

Ming laugh and laugh",[],JS_S__,profile locked when twitter phuckery seems afoot
"RT @EdKrassen: BREAKING: Trump literally just said the people of the UN “weren’t laughing at me, they were laughing with me.”

Lolololololo…",[],64e104205fc34a0,N. Wales
